id,initiator_name,pja,committee,party,initiator_type,wins,avg_result,wins_per,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8
5c77c6d5fed91f583dd7a778,Гетта Антон Александрович,"[1, 21, 24, 39]",23,1,Депутат Государственной Думы,60,2,0.007729966503478,5906,420,623,275,194,284,0,60
5c77c6d5fed91f583dd7a779,Гильмутдинов Ильдар Ирекович,[39],7,1,Депутат Государственной Думы,90,2,0.016737957969128,3392,327,572,446,137,407,6,90
5c77c6d5fed91f583dd7a77a,Гладких Борис Михайлович,"[2, 21, 30]",26,1,Депутат Государственной Думы,14,2,0.008235294117647,1293,71,147,69,39,64,3,14
5c77c6d5fed91f583dd7a77b,Говорин Николай Васильевич,"[25, 26]",15,1,Депутат Государственной Думы,59,2,0.00746740918871,6242,330,554,263,176,274,3,59
5c77c6d5fed91f583dd7a77c,Гоголева Татьяна Степановна,"[2, 39]",18,1,Депутат Государственной Думы,2,2,0.016666666666667,82,9,8,6,5,8,0,2
5c77c6d5fed91f583dd7a77d,Голушко Андрей Иванович,"[2, 9, 21, 17, 39]",25,1,Депутат Государственной Думы,7,2,0.011864406779661,459,26,33,23,14,28,0,7
5c77c6d5fed91f583dd7a77e,Гончар Николай Николаевич,[2],3,1,Депутат Государственной Думы,27,3,0.030033370411569,398,74,114,121,50,115,0,27
5c77c6d5fed91f583dd7a77f,Горелкин Антон Вадимович,[33],9,1,Депутат Государственной Думы,5,2,0.016949152542373,181,20,37,20,12,20,0,5
5c77c6d6fed91f583dd7a780,Грешневиков Анатолий Николаевич,"[31, 33]",24,4,Депутат Государственной Думы,6,2,0.005444646098004,305,125,604,22,16,24,0,6
5c77c6d6fed91f583dd7a781,Грибов Александр Сергеевич,"[1, 2, 39]",5,1,Депутат Государственной Думы,15,2,0.017045454545455,570,54,92,49,37,63,0,15
5c77c6d6fed91f583dd7a782,Гулевский Михаил Владимирович,"[1, 2, 9]",8,1,Депутат Государственной Думы,34,2,0.010137149672033,2501,155,245,144,112,160,3,34
5c77c6d6fed91f583dd7a783,Гусева Ирина Михайловна,"[1, 2, 26]",3,1,Депутат Государственной Думы,65,2,0.010584595342778,4582,321,464,266,163,280,0,65
5c77c6d6fed91f583dd7a784,Гутенев Владимир Владимирович,"[10, 26, 36, 39]",25,1,Депутат Государственной Думы,80,2,0.018450184501845,2633,272,441,405,127,362,16,80
5c77c6d6fed91f583dd7a785,Дамдинов Алдар Валерьевич,"[1, 26]",14,1,Депутат Государственной Думы,4,2,0.013377926421405,212,16,30,11,10,16,0,4
5c77c6d6fed91f583dd7a786,Данчикова Галина Иннокентьевна,"[1, 22, 24]",3,1,Депутат Государственной Думы,40,2,0.009409550693954,3157,206,379,164,127,178,0,40
5c77c6d6fed91f583dd7a787,Дегтярев Михаил Владимирович,"[2, 26, 39]",22,3,Депутат Государственной Думы,12,2,0.005143591941706,847,294,1043,58,28,51,0,12
5c77c6d6fed91f583dd7a788,Делимханов Адам Султанович,"[1, 35]",2,1,Депутат Государственной Думы,10,3,0.026041666666667,199,32,48,39,17,39,0,10
5c77c6d6fed91f583dd7a789,Демченко Иван Иванович,"[2, 8, 9, 24]",10,1,Депутат Государственной Думы,3,1,0.004950495049505,505,25,38,15,8,12,0,3
5c77c6d6fed91f583dd7a78a,Деньгин Вадим Евгеньевич,"[26, 39]",9,3,Депутат Государственной Думы,13,3,0.009200283085633,354,124,790,46,20,60,6,13
5c77c6d6fed91f583dd7a78b,Дерябкин Виктор Ефимович,"[1, 2, 11]",19,1,Депутат Государственной Думы,2,1,0.002544529262087,670,38,35,14,11,16,0,2
5c77c6d6fed91f583dd7a78c,Дзюба Виктор Викторович,"[4, 5, 6, 32]",10,1,Депутат Государственной Думы,9,2,0.009868421052632,680,51,75,37,24,36,0,9
5c77c6d6fed91f583dd7a78d,Дивинский Игорь Борисович,"[1, 5, 34, 35]",23,1,Депутат Государственной Думы,23,2,0.020739404869252,552,120,146,97,66,105,0,23
5c77c6d6fed91f583dd7a78e,Диденко Алексей Николаевич,[2],21,3,Депутат Государственной Думы,7,2,0.003344481605351,487,245,1292,19,15,28,0,7
5c77c6d6fed91f583dd7a78f,Догаев Ахмед Шамханович,[32],7,1,Депутат Государственной Думы,5,2,0.016339869281046,216,15,23,15,12,20,0,5
5c77c6d6fed91f583dd7a790,Дорохин Павел Сергеевич,"[1, 3, 10, 38, 39]",13,2,Депутат Государственной Думы,3,2,0.006756756756757,183,72,150,15,9,12,0,3
5c77c6d6fed91f583dd7a791,Драпеко Елена Григорьевна,"[1, 31, 39]",11,4,Депутат Государственной Думы,13,2,0.008009858287123,626,150,684,60,30,60,0,13
5c77c6d6fed91f583dd7a792,Драчев Владимир Петрович,"[1, 32, 39]",24,1,Депутат Государственной Думы,1,2,0.004132231404959,195,11,14,7,6,8,0,1
5c77c6d6fed91f583dd7a793,Духанина Любовь Николаевна,"[26, 39]",14,1,Депутат Государственной Думы,14,2,0.007458710708578,1469,75,136,64,51,68,0,14
5c77c6d6fed91f583dd7a794,Евланов Владимир Лазаревич,"[1, 30]",25,1,Депутат Государственной Думы,6,1,0.005110732538331,981,42,66,33,16,30,0,6
5c77c6d6fed91f583dd7a795,Езерский Николай Николаевич,"[2, 9, 28]",2,2,Депутат Государственной Думы,4,2,0.007067137809187,234,74,218,17,3,16,0,4
5c77c6d6fed91f583dd7a796,Езубов Алексей Петрович,"[8, 9, 34]",1,1,Депутат Государственной Думы,66,2,0.011422637590862,4299,243,431,299,158,282,0,66
5c77c6d6fed91f583dd7a797,Елыкомов Валерий Анатольевич,"[1, 25, 26]",15,1,Депутат Государственной Думы,14,1,0.005341472720336,2219,88,130,68,42,60,0,14
5c77c6d6fed91f583dd7a798,Емельянов Михаил Васильевич,"[26, 40]",5,4,Депутат Государственной Думы,23,2,0.00575719649562,1238,535,1957,87,57,98,0,23
5c77c6d6fed91f583dd7a799,Епифанова Ольга Николаевна,"[2, 8, 21, 34, 39]",16,4,Депутат Государственной Думы,13,2,0.004320372216683,1161,341,1337,54,32,64,7,13
5c77c6d6fed91f583dd7a79a,Есяков Сергей Яковлевич,"[2, 6]",26,1,Депутат Государственной Думы,3,2,0.025641025641026,64,12,11,7,8,12,0,3
5c77c6d6fed91f583dd7a79b,Ефимов Виталий Борисович,"[1, 22, 38]",19,1,Депутат Государственной Думы,7,2,0.011093502377179,412,52,70,36,16,31,7,7
5c77c6d6fed91f583dd7a79c,Жарков Антон Викторович,"[9, 21, 24]",19,1,Депутат Государственной Думы,44,2,0.010978043912176,2959,194,311,214,97,186,3,44
5c77c6d6fed91f583dd7a79d,Железняк Сергей Владимирович,"[21, 39]",12,1,Депутат Государственной Думы,31,2,0.015609264853978,1322,95,170,156,57,146,9,31
5c77c6d6fed91f583dd7a79e,Жигарев Сергей Александрович,"[1, 2, 4, 12]",25,3,Депутат Государственной Думы,5,2,0.009940357852883,217,72,156,20,4,24,5,5
5c77c6d6fed91f583dd7a79f,Жириновский Владимир Вольфович,"[26, 40]",0,3,Депутат Государственной Думы,10,3,0.011376564277588,220,129,396,48,29,47,0,10
5c77c6d6fed91f583dd7a7a0,Жуков Александр Дмитриевич,"[1, 2, 14, 24, 31, 32, 39]",0,1,Депутат Государственной Думы,18,3,0.036511156186613,205,42,64,70,22,72,0,18
5c77c6d6fed91f583dd7a7a1,Жупиков Александр Владимирович,"[2, 8]",1,1,Депутат Государственной Думы,3,2,0.008902077151335,258,10,25,15,10,16,0,3
5c77c6d6fed91f583dd7a7a2,Журавлев Алексей Александрович,"[1, 10, 13, 36, 39]",25,0,Депутат Государственной Думы,17,2,0.006609642301711,2004,149,220,70,36,71,5,17
5c77c6d6fed91f583dd7a7a3,Журова Светлана Сергеевна,"[2, 32, 35, 39]",12,1,Депутат Государственной Думы,17,2,0.014166666666667,867,52,84,66,44,70,0,17
5c77c6d6fed91f583dd7a7a4,Завальный Павел Николаевич,"[2, 5]",26,1,Депутат Государственной Думы,7,2,0.016949152542373,267,26,34,28,19,32,0,7
5c77c6d6fed91f583dd7a7a5,Заварзин Виктор Михайлович,[34],13,1,Депутат Государственной Думы,24,2,0.01452784503632,1102,91,167,108,44,111,5,24
5c77c6d6fed91f583dd7a7a6,Загребин Алексей Егорович,"[26, 39]",14,1,Депутат Государственной Думы,25,2,0.010016025641026,1928,96,155,97,80,115,0,25
5c77c6d6fed91f583dd7a7a7,Затулин Константин Федорович,"[31, 33, 39]",6,1,Депутат Государственной Думы,1,2,0.006993006993007,99,18,13,2,2,8,0,1
5c77c6d6fed91f583dd7a7a8,Земцов Николай Георгиевич,"[31, 36, 39]",17,1,Депутат Государственной Думы,5,2,0.009041591320072,429,22,31,20,21,25,0,5
5c77c6d6fed91f583dd7a7a9,Зиннуров Ирек Хайдарович,[32],6,1,Депутат Государственной Думы,22,2,0.006183249016301,2919,144,203,97,66,104,3,22
5c77c6d6fed91f583dd7a7aa,Зобнев Виктор Викторович,"[2, 14, 16]",25,1,Депутат Государственной Думы,1,2,0.003436426116838,214,21,37,12,2,4,0,1
5c77c6d6fed91f583dd7a7ab,Зубарев Виктор Владиславович,"[2, 9, 30]",3,1,Депутат Государственной Думы,29,2,0.007975797579758,2981,128,177,106,85,130,0,29
5c77c6d6fed91f583dd7a7ac,Зюганов Геннадий Андреевич,"[1, 2, 26]",6,2,Депутат Государственной Думы,8,2,0.007850834151129,313,166,434,39,19,40,0,8
5c77c6d6fed91f583dd7a7ad,Иванов Валерий Викторович,"[2, 39]",10,1,Депутат Государственной Думы,223,2,0.016656707499253,8800,682,1230,1044,413,978,18,223
5c77c6d6fed91f583dd7a7ae,Иванов Максим Анатольевич,"[2, 9, 34, 35]",17,1,Депутат Государственной Думы,30,2,0.009829619921363,2353,132,216,108,83,130,0,30
5c77c6d6fed91f583dd7a7af,Иванов Николай Николаевич,"[1, 26, 27]",17,2,Депутат Государственной Думы,10,2,0.010672358591249,349,122,331,52,11,56,6,10
5c77c6d6fed91f583dd7a7b0,Иванов Сергей Владимирович,[2],5,3,Депутат Государственной Думы,5,3,0.003474635163308,317,161,898,21,13,24,0,5
5c77c6d6fed91f583dd7a7b1,Игнатов Виктор Александрович,[2],1,1,Депутат Государственной Думы,3,2,0.009009009009009,251,15,23,15,10,16,0,3
5c77c6d6fed91f583dd7a7b2,Игошин Игорь Николаевич,[8],18,1,Депутат Государственной Думы,16,2,0.018327605956472,528,67,86,67,37,72,0,16
5c77c6d6fed91f583dd7a7b3,Изотов Алексей Николаевич,"[1, 4, 24]",23,1,Депутат Государственной Думы,14,2,0.012715712988193,794,69,75,52,37,60,0,14
5c77c6d6fed91f583dd7a7b4,Ильтяков Александр Владимирович,"[8, 21]",17,1,Депутат Государственной Думы,18,2,0.010428736964079,1323,72,117,86,30,80,0,18
5c77c6d6fed91f583dd7a7b5,Ионин Дмитрий Александрович,"[2, 21, 30, 36, 39]",19,4,Депутат Государственной Думы,2,2,0.004210526315789,255,99,91,8,12,8,0,2
5c77c6d6fed91f583dd7a7b6,Исаев Андрей Константинович,"[26, 27, 39]",20,1,Депутат Государственной Думы,18,2,0.015748031496063,687,82,134,82,52,88,0,18
5c77c6d6fed91f583dd7a7b7,Исламов Дмитрий Викторович,"[1, 24, 26, 36]",26,1,Депутат Государственной Думы,1,2,0.00952380952381,63,11,10,7,5,8,0,1
5c77c6d6fed91f583dd7a7b8,Ишсарин Рамзил Рафаилович,[38],17,1,Депутат Государственной Думы,17,2,0.014190317195326,815,57,121,62,46,80,0,17
5c77c6d6fed91f583dd7a7b9,Ищенко Александр Николаевич,"[2, 4, 22, 26, 28]",16,1,Депутат Государственной Думы,27,2,0.009352268791133,2211,125,207,119,73,122,3,27
5c77c6d6fed91f583dd7a7ba,Кабанова Валентина Викторовна,"[2, 27, 39]",20,1,Депутат Государственной Думы,27,2,0.009673951988535,2145,103,183,143,71,116,3,27
5c77c6d6fed91f583dd7a7bb,Кавинов Артем Александрович,"[1, 2, 4]",6,1,Депутат Государственной Думы,12,2,0.007926023778071,1201,67,92,45,39,58,0,12
5c77c6d6fed91f583dd7a7bc,Казаков Виктор Алексеевич,"[2, 4]",1,1,Депутат Государственной Думы,14,2,0.015418502202643,594,53,111,53,27,56,0,14
5c77c6d6fed91f583dd7a7bd,Казакова Ольга Михайловна,"[1, 26, 39]",11,1,Депутат Государственной Думы,35,2,0.01257183908046,2026,131,217,143,83,149,0,35
5c77c6d6fed91f583dd7a7be,Казанков Сергей Иванович,[8],23,2,Депутат Государственной Думы,1,2,0.003076923076923,171,59,85,3,2,4,0,1
5c77c6d6fed91f583dd7a7bf,Калашников Леонид Иванович,"[2, 6, 12]",6,2,Депутат Государственной Думы,4,2,0.006622516556291,391,64,106,14,9,16,0,4
5c77c6d6fed91f583dd7a7c0,Каличенко Андрей Владимирович,"[2, 24, 28]",19,1,Депутат Государственной Думы,17,1,0.005712365591398,2507,98,155,74,45,77,3,17
5c77c6d6fed91f583dd7a7c1,Каминский Александр Викторович,[7],26,1,Депутат Государственной Думы,12,2,0.007317073170732,1353,51,85,52,35,52,0,12
5c77c6d6fed91f583dd7a7c2,Канаев Алексей Валерианович,"[2, 33]",25,1,Депутат Государственной Думы,41,2,0.00815595782773,4022,187,304,176,117,177,3,41
5c77c6d6fed91f583dd7a7c3,Карамышев Виктор Николаевич,"[2, 18, 21, 38]",10,1,Депутат Государственной Думы,31,2,0.006887358364808,3659,177,271,137,87,136,3,31
5c77c6d6fed91f583dd7a7c4,Каргинов Сергей Генрихович,"[2, 40]",18,3,Депутат Государственной Думы,7,2,0.006475485661425,352,130,533,27,6,26,0,7
5c77c6d6fed91f583dd7a7c5,Карелин Александр Александрович,"[32, 35]",26,1,Депутат Государственной Думы,5,3,0.025906735751295,102,14,19,16,14,23,0,5
5c77c6d6fed91f583dd7a7c6,Карлов Георгий Александрович,"[1, 2, 18, 21]",2,1,Депутат Государственной Думы,18,2,0.009809264305177,1351,98,138,85,55,90,0,18
5c77c6d6fed91f583dd7a7c7,Кармазина Раиса Васильевна,"[2, 24]",10,1,Депутат Государственной Думы,61,2,0.011897795982056,3788,235,376,274,129,252,12,61
5c77c6d6fed91f583dd7a7c8,Карпов Анатолий Евгеньевич,"[2, 26, 32, 39]",12,1,Депутат Государственной Думы,22,2,0.007865570253843,2272,88,195,95,39,86,0,22
5c77c6d6fed91f583dd7a7c9,Касаева Татьяна Викторовна,"[26, 39, 40]",14,1,Депутат Государственной Думы,25,2,0.009160864785636,2129,109,182,97,77,110,0,25
5c77c6d6fed91f583dd7a7ca,Катасонов Сергей Михайлович,"[2, 28, 30, 39]",3,3,Депутат Государственной Думы,5,2,0.003533568904594,483,196,637,33,17,32,12,5
5c77c6d6fed91f583dd7a7cb,Катенев Владимир Иванович,"[6, 26, 38]",6,1,Депутат Государственной Думы,28,2,0.007583965330444,3051,117,184,106,81,125,0,28
5c77c6d6fed91f583dd7a7cc,Качкаев Павел Рюрикович,"[1, 10, 30]",8,1,Депутат Государственной Думы,36,2,0.014178810555337,1640,133,278,196,84,160,12,36
5c77c6d6fed91f583dd7a7cd,Кашин Владимир Иванович,"[8, 26]",1,2,Депутат Государственной Думы,16,2,0.014260249554367,533,152,266,65,27,63,0,16
5c77c6d6fed91f583dd7a7ce,Квитка Иван Иванович,"[2, 26, 39]",2,1,Депутат Государственной Думы,12,2,0.012383900928793,713,47,72,45,32,48,0,12
5c77c6d6fed91f583dd7a7cf,Кидяев Виктор Борисович,"[1, 18]",1,1,Депутат Государственной Думы,55,2,0.014160659114315,2596,193,373,283,130,254,0,55
5c77c6d6fed91f583dd7a7d0,Клыканов Александр Борисович,"[1, 2]",24,1,Депутат Государственной Думы,22,2,0.008076358296623,2235,89,146,79,62,91,0,22
5c77c6d6fed91f583dd7a7d1,Кобзев Юрий Викторович,"[2, 25]",15,1,Депутат Государственной Думы,48,2,0.008326105810928,4641,221,326,188,135,206,0,48
5c77c6d6fed91f583dd7a7d2,Кобилев Алексей Геннадьевич,"[2, 26]",10,1,Депутат Государственной Думы,74,2,0.008307139649753,6993,385,625,295,212,324,0,74
5c77c6d6fed91f583dd7a7d4,Ковпак Лев Игоревич,"[2, 21, 24]",3,1,Депутат Государственной Думы,12,2,0.01007556675063,898,57,99,43,32,50,0,12
5c77c6d6fed91f583dd7a7d5,Когогина Альфия Гумаровна,"[12, 24, 39]",25,1,Депутат Государственной Думы,63,2,0.013344630374921,3332,216,395,302,124,274,15,63
5c77c6d6fed91f583dd7a7d6,Козенко Андрей Дмитриевич,"[1, 2, 35, 39]",23,1,Депутат Государственной Думы,8,2,0.021621621621622,186,42,53,26,20,35,0,8
5c77c6d6fed91f583dd7a7d7,Козловский Александр Николаевич,"[2, 16]",25,1,Депутат Государственной Думы,6,1,0.005550416281221,928,38,50,23,13,23,0,6
5c77c6d6fed91f583dd7a7d8,Колесников Олег Алексеевич,"[21, 24]",2,1,Депутат Государственной Думы,7,1,0.0068359375,840,42,62,25,20,28,0,7
5c77c6d6fed91f583dd7a7d9,Коломейцев Николай Васильевич,"[2, 14]",20,2,Депутат Государственной Думы,7,2,0.004739336492891,508,234,659,23,14,32,0,7
5c77c6d6fed91f583dd7a7da,Кононов Владимир Михайлович,"[21, 25, 28, 31, 38, 39]",14,1,Депутат Государственной Думы,34,2,0.014321819713564,1634,124,223,150,56,147,6,34
5c77c6d6fed91f583dd7a7db,Корниенко Алексей Викторович,"[2, 26]",18,2,Депутат Государственной Думы,7,2,0.003912800447177,592,229,874,39,8,40,0,7
5c77c6d6fed91f583dd7a7dc,Костенко Наталья Васильевна,"[33, 36]",10,1,Депутат Государственной Думы,10,2,0.007751937984496,997,69,80,50,39,45,0,10
5c77c6d6fed91f583dd7a7dd,Косяненко Евгений Викторович,"[2, 25, 35]",15,1,Депутат Государственной Думы,4,1,0.002609262883235,1365,51,61,21,11,20,0,4
5c77c6d6fed91f583dd7a7de,Коткин Сергей Николаевич,"[2, 35]",18,1,Депутат Государственной Думы,19,2,0.007973143096937,1906,95,141,76,60,86,0,19
5c77c6d6fed91f583dd7a7df,Кравец Александр Алексеевич,[26],7,2,Депутат Государственной Думы,1,2,0.001828153564899,174,89,272,4,3,4,0,1
5c77c6d6fed91f583dd7a7e0,Кравченко Денис Борисович,"[1, 2, 26, 36, 39]",25,1,Депутат Государственной Думы,10,2,0.011494252873563,632,43,75,43,28,39,0,10
5c77c6d6fed91f583dd7a7e1,Красноштанов Алексей Николаевич,"[4, 28, 39]",3,1,Депутат Государственной Думы,22,1,0.006445941986522,2853,111,183,87,59,95,3,22
5c77c6d6fed91f583dd7a7e2,Красов Андрей Леонидович,[34],13,1,Депутат Государственной Думы,35,2,0.011400651465798,2235,156,249,170,58,162,5,35
5c77c6d6fed91f583dd7a7e3,Крашенинников Павел Владимирович,"[1, 2, 26, 30, 32, 39, 40]",5,1,Депутат Государственной Думы,55,3,0.023394300297746,1212,170,326,208,145,235,0,55
5c77c6d6fed91f583dd7a7e4,Кривенко Татьяна Олеговна,"[1, 2]",20,1,Депутат Государственной Думы,0,0,0,0,0,0,0,0,0,0,0
5c77c6d6fed91f583dd7a7e5,Кривоносов Сергей Владимирович,"[28, 32, 39]",22,1,Депутат Государственной Думы,19,2,0.01678445229682,726,71,114,94,32,76,0,19
5c77c6d6fed91f583dd7a7e6,Крупенников Владимир Александрович,"[32, 39]",17,1,Депутат Государственной Думы,17,2,0.019906323185012,486,62,119,68,31,71,0,17
5c77c6d6fed91f583dd7a7e7,Крючек Сергей Иванович,"[24, 34]",16,4,Депутат Государственной Думы,3,2,0.001982815598149,518,180,770,14,12,16,0,3
5c77c6d6fed91f583dd7a7e8,Кувшинова Наталья Сергеевна,"[39, 40]",22,1,Депутат Государственной Думы,12,1,0.005808325266215,1760,72,92,41,35,54,0,12
5c77c6d6fed91f583dd7a7e9,Кувычко Анна Александровна,"[2, 40]",4,1,Депутат Государственной Думы,6,1,0.003976143141153,1284,66,64,32,23,34,0,6
5c77c6d6fed91f583dd7a7ea,Кудрявцев Максим Георгиевич,"[2, 23, 39]",9,1,Депутат Государственной Думы,9,2,0.008579599618684,815,58,65,38,24,40,0,9
5c77c6d6fed91f583dd7a7eb,Кузьмин Андрей Альбертович,"[2, 30, 35]",18,3,Депутат Государственной Думы,0,1,0,17,4,0,0,0,0,0,0
5c77c6d6fed91f583dd7a7ec,Кузьмин Михаил Владимирович,"[1, 2, 12]",16,1,Депутат Государственной Думы,3,2,0.010909090909091,178,12,31,23,9,16,3,3
5c77c6d6fed91f583dd7a7ed,Кулиева Василина Васильевна,"[2, 40]",4,3,Депутат Государственной Думы,4,3,0.006220839813375,185,51,363,14,10,16,0,4
5c77c6d6fed91f583dd7a7ee,Кулик Геннадий Васильевич,"[1, 2, 8]",3,1,Депутат Государственной Думы,16,2,0.02416918429003,350,44,84,71,29,68,0,16
5c77c6d6fed91f583dd7a7ef,Курбанов Ризван Даниялович,"[1, 35, 40]",10,2,Депутат Государственной Думы,17,2,0.013632718524459,693,139,225,67,27,79,0,17
5c77c6d6fed91f583dd7a7f0,Курдюмов Александр Борисович,"[1, 26, 35]",10,3,Депутат Государственной Думы,5,2,0.006273525721455,247,93,409,15,8,20,0,5
5c77c6d6fed91f583dd7a7f1,Куринный Алексей Владимирович,"[2, 25]",15,2,Депутат Государственной Думы,2,2,0.003007518796992,332,91,218,9,5,8,0,2
5c77c6d6fed91f583dd7a7f2,Лавриненко Алексей Федорович,"[8, 39]",1,1,Депутат Государственной Думы,7,2,0.011824324324324,462,22,36,22,15,28,0,7
5c77c6d6fed91f583dd7a7f3,Лавров Олег Леонидович,[34],11,3,Депутат Государственной Думы,2,2,0.008547008547009,82,35,98,5,4,8,0,2
5c77c6d6fed91f583dd7a7f4,Ламейкин Дмитрий Викторович,"[2, 33]",10,1,Депутат Государственной Думы,43,2,0.008530053560801,3955,195,352,169,137,190,0,43
5c77c6d6fed91f583dd7a7f5,Лебедев Игорь Владимирович,[2],5,3,Депутат Государственной Думы,27,3,0.007640067911715,1046,406,1753,114,66,122,0,27
5c77c6d6fed91f583dd7a7f6,Лебедев Олег Александрович,"[2, 39]",1,2,Депутат Государственной Думы,6,2,0.010714285714286,214,82,190,31,13,24,0,6
5c77c6d6fed91f583dd7a7f7,Левин Леонид Леонидович,"[33, 36, 39]",9,4,Депутат Государственной Думы,22,3,0.027093596059113,383,66,122,84,38,91,6,22
5c77c6d6fed91f583dd7a7f8,Левицкий Юрий Андреевич,"[1, 2]",12,1,Депутат Государственной Думы,14,2,0.008092485549133,1378,66,116,54,36,66,0,14
5c77c6d6fed91f583dd7a7f9,Ледков Григорий Петрович,"[1, 8]",7,1,Депутат Государственной Думы,4,2,0.021390374331551,102,18,26,12,9,16,0,4
5c77c6d6fed91f583dd7a7fa,Литовченко Анатолий Григорьевич,"[1, 8]",21,1,Депутат Государственной Думы,21,2,0.008095605242868,2090,96,154,75,65,93,0,21
5c77c6d6fed91f583dd7a7fb,Лоор Иван Иванович,"[1, 2, 8]",1,1,Депутат Государственной Думы,4,2,0.010204081632653,292,20,36,15,9,16,0,4
5c77c6d6fed91f583dd7a7fc,Луговой Андрей Константинович,[35],2,3,Депутат Государственной Думы,20,2,0.022831050228311,453,84,125,68,43,83,0,20
5c77c6d6fed91f583dd7a7fd,Лысаков Вячеслав Иванович,"[22, 25, 33, 39]",5,1,Депутат Государственной Думы,27,2,0.019679300291545,724,99,207,139,53,123,0,27
5c77c6d6fed91f583dd7a7fe,Лященко Алексей Вадимович,"[2, 11]",23,1,Депутат Государственной Думы,4,2,0.017467248908297,135,30,21,14,9,16,0,4
5c77c6d6fed91f583dd7a7ff,Маграмов Абдулмажид Варисович,"[8, 26, 28]",15,1,Депутат Государственной Думы,19,1,0.00491718426501,3267,143,213,77,55,90,0,19
5c77c6d7fed91f583dd7a800,Макаров Андрей Михайлович,"[33, 39, 40]",3,1,Депутат Государственной Думы,49,3,0.033584647018506,597,112,191,189,107,214,0,49
5c77c6d7fed91f583dd7a801,Макиев Зураб Гайозович,"[1, 39]",25,1,Депутат Государственной Думы,14,2,0.019830028328612,464,31,54,55,33,55,0,14
5c77c6d7fed91f583dd7a802,Максимов Александр Александрович,"[2, 9, 35]",25,1,Депутат Государственной Думы,36,2,0.006498194945848,4530,198,353,152,108,160,3,36
5c77c6d7fed91f583dd7a803,Максимов Василий Юрьевич,"[2, 25]",11,1,Депутат Государственной Думы,27,2,0.012893982808023,1345,152,244,134,60,132,0,27
5c77c6d7fed91f583dd7a804,Максимова Надежда Сергеевна,"[1, 24]",3,1,Депутат Государственной Думы,43,2,0.021224086870681,1178,125,206,196,80,186,12,43
5c77c6d7fed91f583dd7a805,Максимова Светлана Викторовна,"[2, 8]",1,1,Депутат Государственной Думы,14,2,0.011784511784512,849,60,103,72,28,62,0,14
5c77c6d7fed91f583dd7a806,Малов Николай Владимирович,"[2, 8]",16,1,Депутат Государственной Думы,25,2,0.007603406326034,2577,131,255,101,81,118,0,25
5c77c6d7fed91f583dd7a807,Марданшин Рафаэль Мирхатимович,"[2, 34, 36, 38, 39, 40]",5,1,Депутат Государственной Думы,69,2,0.014441188781917,3123,265,509,322,177,313,0,69
5c77c6d7fed91f583dd7a808,Маринин Сергей Владимирович,"[2, 21]",12,3,Депутат Государственной Думы,8,2,0.009142857142857,386,92,300,32,22,35,0,8
5c77c6d7fed91f583dd7a809,Марков Андрей Павлович,"[1, 35]",21,1,Депутат Государственной Думы,15,2,0.006404782237404,1903,96,163,55,42,68,0,15
5c77c6d7fed91f583dd7a80a,Марченко Евгений Евгеньевич,"[2, 39, 40]",5,1,Депутат Государственной Думы,4,2,0.008620689655172,338,20,66,11,9,16,0,4
5c77c6d7fed91f583dd7a80b,Марьяш Ирина Евгеньевна,"[1, 2, 24]",10,1,Депутат Государственной Думы,26,2,0.007260541748115,2909,143,224,99,74,106,0,26
5c77c6d7fed91f583dd7a80c,Медведев Иван Владимирович,"[2, 6]",26,1,Депутат Государственной Думы,16,2,0.00700832238283,1775,92,174,72,66,88,0,16
5c77c6d7fed91f583dd7a80d,Мельник Владимир Иванович,"[2, 7, 39]",20,1,Депутат Государственной Думы,14,2,0.016847172081829,525,44,89,59,40,60,0,14
5c77c6d7fed91f583dd7a80e,Мельников Иван Иванович,[26],0,2,Депутат Государственной Думы,18,2,0.010303377218088,673,228,618,79,34,90,7,18
5c77c6d7fed91f583dd7a80f,Менделевич Борис Давыдович,"[1, 25, 26]",15,1,Депутат Государственной Думы,0,1,0,551,29,15,11,6,10,0,0
5c77c6d7fed91f583dd7a810,Милонов Виталий Валентинович,"[2, 39]",17,1,Депутат Государственной Думы,2,2,0.008333333333333,171,28,22,5,4,8,0,2
5c77c6d7fed91f583dd7a811,Минкин Иршат Султанович,"[1, 2, 30]",19,1,Депутат Государственной Думы,35,2,0.006986027944112,4078,168,309,146,113,158,3,35
5c77c6d7fed91f583dd7a812,Миронов Сергей Михайлович,"[2, 7, 28, 39]",0,4,Депутат Государственной Думы,21,2,0.004061895551257,1427,721,2735,105,50,104,7,21
5c77c6d7fed91f583dd7a813,Миронова Валентина Михайловна,[26],4,1,Депутат Государственной Думы,9,2,0.005791505791506,1263,48,110,51,29,44,0,9
5c77c6d7fed91f583dd7a814,Митина Елена Анатольевна,"[26, 27, 39]",14,1,Депутат Государственной Думы,45,2,0.009443861490031,3667,193,331,201,126,202,0,45
5c77c6d7fed91f583dd7a815,Мищеряков Юрий Николаевич,"[1, 2, 13, 30, 36]",6,1,Депутат Государственной Думы,10,2,0.006609385327165,1231,62,96,44,24,46,0,10
5c77c6d7fed91f583dd7a816,Морозов Антон Юрьевич,"[2, 36]",12,3,Депутат Государственной Думы,2,3,0.004494382022472,102,38,286,5,4,8,0,2
